{u''$date'': u''2017-02-08T01:07:35.000Z''} , 829134547614838784 , Wilkins_10 , i ain''t searching for new love i had that and it hasn''t done anything but hurt me to this day.i''m trying to find happiness in myself , 0
{u''$date'': u''2017-02-08T01:07:39.000Z''} , 829134566510231553 , superbuster2001 , ➕Suicide Girl➕ , 0
{u''$date'': u''2017-02-08T01:07:42.000Z''} , 829134578354761728 , StoicLoyalty , || ; I''m still asleep can u tell I want to die , 2
{u''$date'': u''2017-02-08T01:07:52.000Z''} , 829134619710672896 , 50BillionBFs , but I mean I''m already drowning , 0
{u''$date'': u''2017-02-08T01:07:59.000Z''} , 829134647447662598 , marimanic216 , You''ve got me surrounded.It feels like I''m drowning and I don''t want to come up for air. , 0
{u''$date'': u''2017-02-08T01:07:59.000Z''} , 829134647670034433 , VeeranGill , Don''t even wanna rt this cause I know my girl kitty will try it and die , 0
{u''$date'': u''2017-02-08T01:08:02.000Z''} , 829134660357623809 , NHKWORLD_News , Suicide blast near Afghan court kills 19 citizens nhk_world_news , 0
{u''$date'': u''2017-02-08T01:08:06.000Z''} , 829134678183419904 , kaicbx , i wanna die HAHHA , 1
{u''$date'': u''2017-02-08T01:08:10.000Z''} , 829134693429870594 , honeybeecharlie , it''s rupi kaur. but: let it go. let it leave. let it happen. nothing in this world was promised. or belonged to you anyways , 0
{u''$date'': u''2017-02-08T01:08:11.000Z''} , 829134700945952769 , _snowpiercer_ , Yo I wanna die , 2
{u''$date'': u''2017-02-08T01:08:31.000Z''} , 829134781787078656 , grunkle_fox , i dont think ive ever wanted to die more than right now , 2
{u''$date'': u''2017-02-08T01:08:33.000Z''} , 829134790599249921 , RoyalQueen_xO , i want to die , 2
{u''$date'': u''2017-02-08T01:08:33.000Z''} , 829134793031966720 , Jacksep96181086 , ✖Suicide Angel✖ , 0
{u''$date'': u''2017-02-08T01:08:39.000Z''} , 829134816490565632 , marlboromilk , so fuckn sore i legitimately want to die , 2
{u''$date'': u''2017-02-08T01:08:39.000Z''} , 829134816947822593 , dyrne , I wanna die. but I''m too afraid to do it.You''re not going to die.I WANT to. Damn. why is Izzie me , 2
{u''$date'': u''2017-02-08T00:45:02.000Z''} , 829128871182270466 , TheSun , ''At 17 I was spotted by a model scout. Eight months later I was suicidal and battling anorexia''… , 1
{u''$date'': u''2017-02-08T00:45:02.000Z''} , 829128875129069573 , wildznigga , Literally do anything I can to better myself. except cut my hair lmao cus I should never have to cut my hair for anything wtf , 0
{u''$date'': u''2017-02-08T00:45:03.000Z''} , 829128878283173888 , cam_lee12 , suicide doors , 0
{u''$date'': u''2017-02-08T00:45:03.000Z''} , 829128877884719104 , dlittlet , COMMIT ALL THE SUICIDE THEY WANT DROPDEADDEMS 99.9% OF DEMS R EVIL AND  TRAITORS; FOUNDERS AND DEAD POTUS R ROLLIN , 0
{u''$date'': u''2017-02-08T00:45:08.000Z''} , 829128899837693952 , michaelsnow69 , you still don''t get why Democrats lost if you keep this up it''s suicide , 0
{u''$date'': u''2017-02-08T00:45:15.000Z''} , 829128925813030916 , xiuchcn , THT DOESNT CHANGE THE FACT I STILL WANT TO DIE , 2
{u''$date'': u''2017-02-08T00:45:20.000Z''} , 829128947954769920 , NGR_DailyGist , Weird!!! Winners Pastor Commits Suicide Inside Church , 0
{u''$date'': u''2017-02-08T00:45:23.000Z''} , 829128962160869376 , lifeisshort37 , Looking for answers in a child''s suicide , 0
{u''$date'': u''2017-02-08T00:45:23.000Z''} , 829128962345431040 , rebeccamthomas1 , Better to fight for something than live for nothing.- General Patton quote , 0
{u''$date'': u''2017-02-08T00:45:24.000Z''} , 829128963754635264 , TylerrB_9 , Tired of living day to day like everything''s alright. just waiting on that moment. , 0
{u''$date'': u''2017-02-08T00:45:25.000Z''} , 829128969488363520 , kimoalien , It''s so hot out. I want to die , 1
{u''$date'': u''2017-02-08T00:45:26.000Z''} , 829128973309337607 , ihaveprettyhurr , you deserve to die. , 0
{u''$date'': u''2017-02-08T00:45:27.000Z''} , 829128978850050048 , MadiLeeFanAcc , thought this was gonna b a suicide joke 🤔🤔 , 0
{u''$date'': u''2017-02-08T00:45:30.000Z''} , 829128992082890752 , _klaww , no I had costa vida and I want to die , 1
{u''$date'': u''2017-02-08T00:45:35.000Z''} , 829129012047933444 , IovegIow , i wanna die i just wanted to look at marks nose but its all pre debut pics n now am tearing up n my vision is bkurry n i cant Tyoe im si str , 1
{u''$date'': u''2017-02-08T00:45:36.000Z''} , 829129017018163200 , Westmoreland69 , If this is supposed to be a joke it''s not funny at all. It''s sick and offensive to those with depression or lost so… , 0
{u''$date'': u''2017-02-08T00:45:37.000Z''} , 829129018813345792 , JoeDeVitoComedy , RELATIONSHIP UPDATE: I''ve gone from I don''t want to be tied down to How can I trick someone into marrying me? , 0
{u''$date'': u''2017-02-08T00:45:40.000Z''} , 829129032100876289 , infrasighting , death//...i really want a pet snake but i also dont wanna die from my anxiety so im just , 0
{u''$date'': u''2017-02-08T00:45:43.000Z''} , 829129043677114368 , RockHarlem , 😂😂 Nigga that doesn''t mean I want you to die , 0
{u''$date'': u''2017-02-08T00:45:46.000Z''} , 829129058546024450 , pidgeholts , i. am -7 diopters?? that. makes me wanna die lol , 1
{u''$date'': u''2017-02-08T00:45:48.000Z''} , 829129065894395905 , jocelynperez_ , I just want to disappear , 2
{u''$date'': u''2017-02-08T00:45:49.000Z''} , 829129070793388032 , The_Weeknd_Pt2 , Same but a horse! , 0
{u''$date'': u''2017-02-08T00:45:50.000Z''} , 829129074622726144 , Breaux95Trey , So this guy I follow on fb committed suicide and just reading about it has made me want to break down. You never know someone''s struggle. 💔 , 0
{u''$date'': u''2017-02-08T00:45:56.000Z''} , 829129098563719168 , TheVickyVox , I''m so sick of body shaming! I''m about to do a nude shoot! I''ve never loved my body. I love myself. I''ve been raised to be ashamed. FUCK IT , 0
{u''$date'': u''2017-02-08T00:45:59.000Z''} , 829129112119820288 , uannothayan , CANCEL SCHOOL PLEASE!  I don''t want to die just because have to learn physics! , 0
{u''$date'': u''2017-02-08T00:45:59.000Z''} , 829129112556077060 , _keShahnyce , Boy probably on suicide watch thinking I''m out on some bs whole time I''m laying down with my bonnet on 😭 , 0
{u''$date'': u''2017-02-08T00:46:10.000Z''} , 829129157405720576 , castanedasandr3 , im so hurt wowwhat is life brb gonna kill myself thnx bye , 3
{u''$date'': u''2017-02-08T00:46:13.000Z''} , 829129172681445376 , Marqueez30 , I wanna die , 2
{u''$date'': u''2017-02-08T00:46:17.000Z''} , 829129189324419072 , DarisHechevarri , Suicide Hotline Squad ProfessionGangNames , 0
{u''$date'': u''2017-02-08T00:46:20.000Z''} , 829129200196055040 , KhristineJacob3 , geez. I am going to end up feeling sorry for him after it''s all over , 0
{u''$date'': u''2017-02-08T00:46:23.000Z''} , 829129213051494400 , bape__23 , bro ssh till I die I want to be from ssh so bad , 0
{u''$date'': u''2017-02-08T00:46:32.000Z''} , 829129248816431104 , harleivy , anyway. dceu dudebros can make a suicide pact for all i care 😍 , 0
{u''$date'': u''2017-02-08T00:46:35.000Z''} , 829129261629964290 , MascheranoStats , can''t I''m gonna cut myself now. might just commit from anger , 3
{u''$date'': u''2017-02-08T00:46:35.000Z''} , 829129263886499841 , Iamdessirie , psp virtual sex naked suicide girls fucking , 0
{u''$date'': u''2017-02-08T00:46:35.000Z''} , 829129263878197248 , imanrockstarr , I hang with too much cause I find myself sounding like him 😭?? , 0
{u''$date'': u''2017-02-08T00:46:37.000Z''} , 829129272459685888 , maetylerrr , my new phone is beautiful and i want to die , 1
{u''$date'': u''2017-02-08T00:46:39.000Z''} , 829129280860913665 , cheriesnpeaches , If I miss school or VASE I''m going to have to hang myself cause I''ve been working so hard on my little magazine cover , 1
{u''$date'': u''2017-02-08T00:46:41.000Z''} , 829129288599339008 , _whiteboy_23_ , everything bad that has ever happened to me is my fault. i hurt myself everytime. , 0
{u''$date'': u''2017-02-08T00:46:42.000Z''} , 829129292827222017 , sharons47 , It is a tight walk between min wage and a livable wage. Everything including rents have gone up but not wages. How… , 0
{u''$date'': u''2017-02-08T00:46:43.000Z''} , 829129298715963393 , neverlast1 , i want to die , 2
{u''$date'': u''2017-02-08T00:46:47.000Z''} , 829129311739338752 , TheLateSh0w , Life ain''t that simple bud , 0
{u''$date'': u''2017-02-08T00:46:52.000Z''} , 829129334673793026 , diegonens , Every Time I Die - I Didn''t Want To Join Your Stupid Cult Anyway via @YouTube , 0
{u''$date'': u''2017-02-08T00:46:58.000Z''} , 829129360313565186 , uItrasluts , school is making me suicidal , 3
{u''$date'': u''2017-02-08T00:46:59.000Z''} , 829129363606032384 , QkTipcom , Court attack: At least 20 dead in suicide blast , 0
{u''$date'': u''2017-02-08T00:46:59.000Z''} , 829129362578354176 , Alexantdra , Suicide pills 😩😫😭 , 3
{u''$date'': u''2017-02-08T00:46:59.000Z''} , 829129365199917058 , captainsaggy , I''m committing suicide after watching this 😂 , 1
{u''$date'': u''2017-02-08T00:47:02.000Z''} , 829129376793055236 , obruyere , Court attack: At least 20 dead in suicide blast - At least 20 people are dead after an explosion Tuesday outsid… , 0
{u''$date'': u''2017-02-08T00:47:04.000Z''} , 829129386276302848 , hypezaddy , THIS MAKES ME WANNA END MY LIFE OH MY GOD , 3
{u''$date'': u''2017-02-08T00:47:06.000Z''} , 829129393683517444 , GxFxFx , suicide is on my fucking mindi wanna leave , 3
{u''$date'': u''2017-02-08T00:47:20.000Z''} , 829129451799793666 , cigarthoe , i truly think about comitying suicide. i cant do it anymore , 3
{u''$date'': u''2017-02-08T00:47:22.000Z''} , 829129459043332096 , BrianHays73 , Putin ; Trump could end it all.😢 Vladimir Putin orders Russian air force to prepare for ''time of war''  @yahooNewsUK , 0
{u''$date'': u''2017-02-08T00:47:28.000Z''} , 829129484133662721 , MOAN4MARiCRUZ , ay who wanna listen to reggaeton and die? , 1
{u''$date'': u''2017-02-08T00:47:29.000Z''} , 829129487992360965 , BooLearyIn , SoBizco: [Discussion] No motivation at all. It feels like i''m drowning. via /r/GetMotivated  … , 0
{u''$date'': u''2017-02-08T00:47:31.000Z''} , 829129497135968256 , johnsonoioi , i want to die , 2
{u''$date'': u''2017-02-08T00:47:32.000Z''} , 829129500977815553 , uhluviuh , update: still so lonely i wanna die , 2
{u''$date'': u''2017-02-08T00:47:32.000Z''} , 829129502194356224 , NikkiGirone , and now I''m all teary eyed cause big Sean was suicidal , 0
{u''$date'': u''2017-02-08T00:47:34.000Z''} , 829129509270061062 , haayther , okay but this means bonnie''s gonna die and i am NOT ready . , 0
{u''$date'': u''2017-02-08T00:47:35.000Z''} , 829129513498005505 , kaelagilligan , get into us not suicide , 0
{u''$date'': u''2017-02-08T00:47:40.000Z''} , 829129536533065732 , tribecalledquis , im ending it all and im not joking , 3
{u''$date'': u''2017-02-08T00:47:41.000Z''} , 829129538554564609 , ashIeyym , i want to die lol:P , 1
{u''$date'': u''2017-02-08T00:47:44.000Z''} , 829129553939484675 , Rapdragon05 , Orange bleach. Make your suicide taste great , 0
{u''$date'': u''2017-02-08T00:47:51.000Z''} , 829129580141277184 , juicetrell , I will die about my relationship and I want that to be known period , 0
{u''$date'': u''2017-02-08T00:47:52.000Z''} , 829129585103089665 , pIanetarygoth , end my life??? , 3
{u''$date'': u''2017-02-08T00:48:02.000Z''} , 829129628824502272 , GodOfTheLowKey , I don''t want to die young , 0 
{u''$date'': u''2017-02-08T00:48:06.000Z''} , 829129644783833088 , pyuntaec , 🤔 so you wanna die , 0
{u''$date'': u''2017-02-08T00:48:10.000Z''} , 829129660361539585 , PMunozLorite , 20 dead in suicide blast outside Afghan Supreme Court in Kabul , 0 
{u''$date'': u''2017-02-08T00:48:13.000Z''} , 829129675582615552 , BapeBryce , finally realizing how bad life really is. shits depressing kinda wanna die , 2
{u''$date'': u''2017-02-08T00:48:26.000Z''} , 829129726790770688 , sekaitrbI , im back n ready to die but still , 2
{u''$date'': u''2017-02-08T00:48:26.000Z''} , 829129728673996800 , mariosviews , MARIO IS LIVE AND IM NOT HOME I SERIOUSLY WANT TO END MY LIFE , 1
{u''$date'': u''2017-02-08T00:48:26.000Z''} , 829129730116952070 , biteszHQNews , Court attack: At least 20 dead in suicide blast - At least 20 people are dead after an explosion Tuesday outsid… , 0
{u''$date'': u''2017-02-08T00:48:28.000Z''} , 829129737163374592 , strictly_rose , i didn''t want it to end up this way... but if that''s how you want it to be 🤷🏼‍♀️ , 0
{u''$date'': u''2017-02-08T00:48:28.000Z''} , 829129738308423680 , vijimekko , i just wanna die , 2
{u''$date'': u''2017-02-08T00:48:30.000Z''} , 829129746311159808 , TheAlSuraFdtn , END STIGMA! stop sex-shaming ; making people feel less than ; dirty for being HIV+. It all starts AND stops wit… , 0
{u''$date'': u''2017-02-08T00:48:35.000Z''} , 829129767035088896 , rianurphi , Twinkle twinkle little star. I wanna hit you with my car. Throw you off a cliff so high. hope you break your neck and die. , 0
{u'$date': u'2017-02-08T01:01:16.000Z'} , 829132956925059074 , UnkRam , I was just about to end it all fam , 2
{u''$date'': u''2017-02-08T00:48:36.000Z''} , 829129770470223872 , footfetti , i want to die lol:P , 1
{u''$date'': u''2017-02-08T00:48:41.000Z''} , 829129793576824832 , lastpharoh_ , A lot of y''all need to stop living like life doesn''t have an ending to it . go pursue your goal 🥅🕊 , 0
{u''$date'': u''2017-02-08T00:48:42.000Z''} , 829129797171347456 , TheWiteKnight , Still alive after Based Filthy Frank roasted you. Consider suicide lmao , 0
{u''$date'': u''2017-02-08T00:48:50.000Z''} , 829129830444695553 , miokumy , Will you end my pain? Will you take my life? Will you bleed me out? Will you hang me out to dry? , 0
{u''$date'': u''2017-02-08T00:48:51.000Z''} , 829129834693525504 , hwaranq , i wanna die like i''ve never wanted to die before , 2
{u''$date'': u''2017-02-08T00:48:53.000Z''} , 829129843560349696 , JosephKahn , Trapped in an airport for 3 hours so I learned some rudimentary Python programming. It was that or suicide. , 1
{u''$date'': u''2017-02-08T00:48:59.000Z''} , 829129866683490304 , BillCosbyVEVO , i''ve never wanted to die more , 2
{u''$date'': u''2017-02-08T00:49:04.000Z''} , 829129887667671040 , madspirits , lrt makes me want to die , 1
{u''$date'': u''2017-02-08T00:49:05.000Z''} , 829129893048963072 , live_love_gay_ , Ok.. but raise your hand if you want to die 🙋🏽🙋🏽🙋🏽 , 2
{u'$date': u'2017-02-08T00:43:21.000Z'} , 829128449520443394 , kunpimess , HES SO CUTE I WANT TO DIE , 1
{u''$date'': u''2017-02-08T00:49:09.000Z''} , 829129909062733828 , Shane_spew , HOLY FUCK I WANNA DIE , 2
{u''$date'': u''2017-02-08T00:49:11.000Z''} , 829129916243394560 , TylerIAm , suicide pact? , 2
{u'$date': u'2017-02-08T00:43:57.000Z'} , 829128600251031553 , BenjiZyy4l , Mood rn I just wanna die💯😴 , 2
{u'$date': u'2017-02-08T00:43:28.000Z'} , 829128479195197446 , ladsaImighty , lol just chilling with my friends depression and anxiety and suicidal thoughts tonight. wbu? , 3
{u'$date': u'2017-02-08T00:42:05.000Z'} , 829128132028411906 , tatumwhitten_ , i deadass wanna die rn , 2
{u''$date'': u''2017-02-08T00:49:18.000Z''} , 829129945330774018 , HealthyCops , Simple intervention proves effective in reducing suicide among active-duty soldiers , 0
{u'$date': u'2017-02-08T00:42:57.000Z'} , 829128348781703171 , s1eepyhe4d , i genuinely want to die , 2
{u''$date'': u''2017-02-08T00:49:18.000Z''} , 829129947847471109 , lrdeville , Firefighter''s death ruled suicide and caused deadly crash  via @ABC13Houston , 0
{u''$date'': u''2017-02-08T00:49:20.000Z''} , 829129953933418498 , lrdeville , Firefighter''s death ruled suicide and caused deadly crash  via @ABC13Houston , 0
{u''$date'': u''2017-02-08T00:49:23.000Z''} , 829129968357691393 , icameaspedro , wait I''m ready to die too. can I join you? , 2
{u''$date'': u''2017-02-08T00:49:26.000Z''} , 829129979912912896 , CrawfordKaleb , Accounting... Why u want me to die? , 1
{u''$date'': u''2017-02-08T00:49:30.000Z''} , 829129996346204160 , _Mahaqassem , Missing you comes in waves and tonight I''m drowning. , 0
{u''$date'': u''2017-02-08T00:49:34.000Z''} , 829130015199678465 , 9kScourge , I DIDNT JOIN SOAR IM GONNA CUT MYSELF AND BITCH ABOUT IT ON MY PRIVATE TWITTER WITH 15 FOLLOWERS , 1
{u'$date': u'2017-02-08T01:00:58.000Z'} , 829132881062551552 , angarza689 , I just wanna fucking die 🙃🙃🙃 , 2
{u''$date'': u''2017-02-08T00:49:35.000Z''} , 829130019565760512 , HOEQUEENT , this is so cute i want to die , 1
{u''$date'': u''2017-02-08T00:49:42.000Z''} , 829130046396784640 , DeepBlueSweater , suicide pact? , 2
{u''$date'': u''2017-02-08T00:49:44.000Z''} , 829130056115052546 , NinaSuavee , I want to die my hair this color its gorgeous 😍 , 0
{u''$date'': u''2017-02-08T00:49:46.000Z''} , 829130064453316608 , its_Koolaid_ , I don''t want to go to FL to hot and I might die or be eaten 😩😩 , 0
{u''$date'': u''2017-02-08T00:49:48.000Z''} , 829130071294222342 , dirtyhoe420 , i dont want to do anything ever again. i just want to die in solitude , 2
{u''$date'': u''2017-02-08T00:49:48.000Z''} , 829130071390699520 , Burtmackfbi , I''m sick and cramping and I miss my boyfriend I''m ready to die , 2
{u''$date'': u''2017-02-08T00:49:50.000Z''} , 829130081532391424 , smileofdallas , i''m so sick i wanna die , 2
{u''$date'': u''2017-02-08T00:49:52.000Z''} , 829130090973913088 , C0L3666 , Bitch u thirsty plz grab a sprite My crips lurkin don''t die tonight I jus wanna dance witchu baby Jus dont move 2 fast or 2 crazyy , 0
{u''$date'': u''2017-02-08T00:49:53.000Z''} , 829130093763047424 , _sincerelyce , i think you wanna see me hurt myself , 0
{u'$date': u'2017-02-08T00:41:30.000Z'} , 829127981964496896 , Ordinary_det_4 , Drugs if you wanna die with painfully. , 0
{u'$date': u'2017-02-08T00:41:34.000Z'} , 829127999656038400 , tamasamapurin , omfg i wanna die im so tired idk why i had sucha a long time fallinf asleep but i feel like i barelt slept i kept waking up , 1
{u'$date': u'2017-02-08T00:41:38.000Z'} , 829128017570041856 , UpriseCSGO , i really want to winn!!!!!! I would die to have a knife , 0
{u'$date': u'2017-02-08T00:41:41.000Z'} , 829128028072574978 , fireballsdeep , murder-suicide. , 0
{u'$date': u'2017-02-08T00:41:44.000Z'} , 829128044531048450 , KPRC2 , JUST IN: Houston firefighter among 2 killed in crash ruled as suicide  KPRC2 , 0
{u'$date': u'2017-02-08T00:41:46.000Z'} , 829128049270603776 , jean_carleton , This debate has been going on for years.If we want it to end. Couillard has to act on his minimal promises. polqc , 0
{u'$date': u'2017-02-08T00:41:46.000Z'} , 829128051174805504 , AU_bebe , Man Exposed CA Corruption ; Feared 4 His LifeHis Death Ruled Suicide by Smoke Inhalation ; Multiple Stab Wounds , 0
{u'$date': u'2017-02-08T00:41:47.000Z'} , 829128054182178816 , jjsypor , people that want to kill us allowed to come in ? We have to do things to keep us safe and if we don't .Americans die , 0
{u'$date': u'2017-02-08T00:42:00.000Z'} , 829128110251589634 , mrr_mistyeyes , honestly post suicide attempt me is such an icon , 0
{u'$date': u'2017-02-08T00:42:06.000Z'} , 829128135673196544 , Cooperglciii , I want to die , 2
{u'$date': u'2017-02-08T00:42:08.000Z'} , 829128142853898240 , axelserrano25 , suicide girls bj picyures of sex , 0
{u'$date': u'2017-02-08T00:42:10.000Z'} , 829128153515884545 , Sir_Buddha , A loaf of bread is N300. We are in trouble. , 0
{u'$date': u'2017-02-08T00:42:13.000Z'} , 829128164446183424 , normaniIauren , worst week ever and i wanna die :) , 2
{u'$date': u'2017-02-08T00:42:14.000Z'} , 829128168300748800 , neromosu , I wanna die lmao , 1
{u'$date': u'2017-02-08T00:42:14.000Z'} , 829128169970085889 , lifeisshort37 , Woman charged after apparent suicide attempt led to officer's drowning  via @nbcnews , 0
{u'$date': u'2017-02-08T00:42:18.000Z'} , 829128186512416770 , SuperHosstyle , I liked a video from  Jit - Love Is Suicide - Official Video , 0
{u'$date': u'2017-02-08T00:42:19.000Z'} , 829128187909140480 , YOUAR3LO3VD , You are loved. 1-800-273-8255   jnj donateaphoto , 0
{u'$date': u'2017-02-08T00:42:26.000Z'} , 829128220645548032 , SHSLRei , Suicide squad// My only opinions of this movie is that DEADSHOT NEEDS TO BE RELEASED , 0
{u'$date': u'2017-02-08T00:42:31.000Z'} , 829128238886694912 , yikesbabe , Yesterday was good. today way alright. but now I wanna die again , 2
{u'$date': u'2017-02-08T00:42:35.000Z'} , 829128256389521409 , zomnics , MY SKIN IS CLEAR MY DEPRESSION IS CURED IM NOT SUICIDAL ANYMORE , 0
{u'$date': u'2017-02-08T00:42:55.000Z'} , 829128339285647360 , DulceAlien , And it´s my problem if i have no friends and feel i want to die 🖤💖 , 2
{u'$date': u'2017-02-08T00:42:57.000Z'} , 829128347540135936 , Dymuuun_ , Airron , 0
{u'$date': u'2017-02-08T00:42:58.000Z'} , 829128352879493120 , tsukinyaaga , almost screamed i couldnt STOP LAUGHING THE WHOLE 2 1/2 HOURS BC SHE DOES AND I HATE IT AND I WANT TO DIE N0OW , 1
{u'$date': u'2017-02-08T00:42:59.000Z'} , 829128357744766976 , irwinsviolet , i wanna die , 2
{u'$date': u'2017-02-08T00:43:01.000Z'} , 829128364300472321 , deIeyna , um that experience taught me that slitting horizontal doesn't give results but go awf 😶😑 , 2
{u'$date': u'2017-02-08T00:43:01.000Z'} , 829128366825431040 , biancaxduarte , writing my personal statement for postgrad and i wanna shoot myself. , 1
{u'$date': u'2017-02-08T00:43:09.000Z'} , 829128397238444033 , miaviaD , Time after time I den told myself no matter what I ain't gone cry at all. I can take alot of pain it don't hurt at all 💪 , 0
{u'$date': u'2017-02-08T00:43:10.000Z'} , 829128402825273344 , JamieSmiff , Absolutely no point in Labour removing Corbyn for an anti-Brexit leader. It would be electoral suicide. , 0
{u'$date': u'2017-02-08T00:43:11.000Z'} , 829128407841701888 , Mr_Quincy05 , I don't think spuriousqualifications are end all for political spots. Besides fact yo… , 0
{u'$date': u'2017-02-08T00:43:18.000Z'} , 829128438049017861 , TheNewsDotNG , Boko Haram: We got N200 to kill. says suicide bomber , 0
{u'$date': u'2017-02-08T00:43:19.000Z'} , 829128440100032514 , oPiinhas , and if you die i wanna die with you , 0
{u'$date': u'2017-02-08T00:43:25.000Z'} , 829128466083766276 , Refgard , Tuesday unironically makes me want to die , 1
{u'$date': u'2017-02-08T00:43:27.000Z'} , 829128472970801157 , RosemarieKuptan , my friend committed suicide this morning , 0
{u'$date': u'2017-02-08T00:43:27.000Z'} , 829128473323114496 , ohhthatsadri , In my sleep , 0
{u'$date': u'2017-02-08T00:43:28.000Z'} , 829128477785804800 , treyisfat , I'm afraid doggie suicide is all too real , 0
{u'$date': u'2017-02-08T00:43:29.000Z'} , 829128484161253378 , introspext , i wanna die rn , 2
{u'$date': u'2017-02-08T00:43:32.000Z'} , 829128495112536064 , DearLizette , You are not commiting suicide if you are already dead inside. sad , 2
{u'$date': u'2017-02-08T00:43:33.000Z'} , 829128501546643456 , Bxbblecup , so i randomly received unexpected words that made me feel ready to die already , 2
{u'$date': u'2017-02-08T00:43:38.000Z'} , 829128521435930624 , OmarZaidMD , We are all trapped in a planet-wide SUICIDE CULT run by incompetent morons  -  HR , 0
{u'$date': u'2017-02-08T00:43:39.000Z'} , 829128523516370944 , OmarZaidMD , We are all trapped in a planet-wide SUICIDE CULT run by incompetent morons  -  HR , 0
{u'$date': u'2017-02-08T00:43:40.000Z'} , 829128530172731392 , warmtaehyung , i didn't mean to tweet this but now i'm thinking about his burgers and i wanna die  , 1
{u'$date': u'2017-02-08T00:43:40.000Z'} , 829128531200258048 , bukes_ , does jake carroll want me to die i'm so confused , 0
{u'$date': u'2017-02-08T00:43:43.000Z'} , 829128540830519296 , CassiMcMullen , I'm ready to die , 2
{u'$date': u'2017-02-08T00:43:49.000Z'} , 829128567543971842 , shaaannon_jadee , if jake boys and emily canham have actually broken up i have nothing to live for. nothing. , 2
{u'$date': u'2017-02-08T00:43:50.000Z'} , 829128569796308992 , dnqtron , this is a good angle  but i still want to die , 1
{u'$date': u'2017-02-08T00:43:59.000Z'} , 829128609348583426 , PlatYellow , Sometimes I feel like it would be best to just end it all , 2
{u'$date': u'2017-02-08T00:44:02.000Z'} , 829128619733688320 , gabyeehhx33 , refuse to cut myself , 0
{u'$date': u'2017-02-08T00:44:04.000Z'} , 829128628239790080 , EliseoCollazo , I liked a video from  I want to hang myself , 1
{u'$date': u'2017-02-08T00:44:07.000Z'} , 829128643704143873 , Jadelsia_ , Hacksaw Ridge. Oh my god. What an incredible film and an even more incredible man. I'll pretend I'm not drowning in my own tears. , 0
{u'$date': u'2017-02-08T00:44:09.000Z'} , 829128651392299008 , DickLewis13 , Judge Declares Facebook 'Tool For Evil' After Suicide - BBM Anyone? , 0
{u'$date': u'2017-02-08T00:44:15.000Z'} , 829128676025434112 , MCherrol , I just want to disappear , 1
{u'$date': u'2017-02-08T00:44:15.000Z'} , 829128677543788545 , selfishnature , this is a group project too i want to die , 1
{u'$date': u'2017-02-08T00:44:16.000Z'} , 829128678588170241 , M1LKM4N64 , you look like you have a few tricks up youre sleeve , 0
{u'$date': u'2017-02-08T00:44:18.000Z'} , 829128688579051521 , _JustTooMuch_ , . , 0
{u'$date': u'2017-02-08T00:44:19.000Z'} , 829128691795963904 , deIeyna , I SHOULD HAVE KILLED MYSELF ONE THING I REGRET IS NOT KILLING MYSELF BECAUSE U SHOULD BE LOCKED UP AND ROTTING 💀  , 0
{u'$date': u'2017-02-08T00:44:20.000Z'} , 829128696325758977 , superokchick , does god actually want me to die ...? , 0
{u'$date': u'2017-02-08T00:44:20.000Z'} , 829128696682381312 , Lebanon_Don , I don't want to die from evaporating from 12 hours of sex , 0
{u'$date': u'2017-02-08T00:44:22.000Z'} , 829128704198635530 , SuniteSideB , I want fried chicken so bad I wanna die 😭😭 , 1
{u'$date': u'2017-02-08T00:44:22.000Z'} , 829128705465282560 , Lilbooty_Cutie1 , My dad , 0
{u'$date': u'2017-02-08T00:44:26.000Z'} , 829128722527768576 , AbzBobbyTariq , Delete it , 0
{u'$date': u'2017-02-08T00:44:29.000Z'} , 829128736138203136 , AsiaaaaG , My daddy , 0
{u'$date': u'2017-02-08T00:44:34.000Z'} , 829128757822763008 , NRights1 , Sassy Kat Timpf totally right once again. , 0
{u'$date': u'2017-02-08T00:44:37.000Z'} , 829128770258874372 , iblackvoices , Boko Haram: We got N200 to kill. says suicide bomber , 0
{u'$date': u'2017-02-08T00:44:41.000Z'} , 829128786138456064 , omganaishere , You don't even need a gunYou don't even need a pill If you ever want to die Fall in love and you'll get killed💕 , 0
{u'$date': u'2017-02-08T00:44:45.000Z'} , 829128802836049923 , dopadee , lrt i wanna die , 2
{u'$date': u'2017-02-08T00:44:46.000Z'} , 829128804287266816 , benusa567 , ‘BECOME A SUICIDE BOMBER’ Posters Hit London  via @clarionproject , 0
{u'$date': u'2017-02-08T00:44:54.000Z'} , 829128838777040896 , Calwazaki , I liked a video from  I want to hang myself , 1
{u'$date': u'2017-02-08T00:44:56.000Z'} , 829128847715102721 , pinkshells99 , EducationSecretary for those Gop's that committed political suicide today good riddance educatedfools , 0
{u'$date': u'2017-02-08T00:44:57.000Z'} , 829128850982445057 , morbidissey , you look like an ereri lovechild😍😍😍 Not as a bad thing though , 0
{u'$date': u'2017-02-08T00:44:57.000Z'} , 829128854136569856 , 7thdaughter1 , JUST for information , 0
{u'$date': u'2017-02-08T00:44:58.000Z'} , 829128857290567680 , EbolaGrunge , So Stressed (Wanna Die) ft. Pitbull , 0
{u'$date': u'2017-02-08T00:49:54.000Z'} , 829130096887865344 , emgleffler , I have never wanted to die more in my life tbh , 2
